CaptureEventID,Animal
ASG0006nf2,1
ASG0006nh9,0
ASG0006ni8,1
ASG0006nk1,1
ASG0006nnk,1
ASG0006nom,1
ASG0006nru,1
ASG0006nvv,1
ASG0006nvy,0
ASG0006nwj,1
ASG0006ny7,0
ASG0006o3k,0
ASG0006o4l,1
ASG0006ocw,0
ASG0006ohf,0
ASG0006oi5,1
ASG0006oid,1
ASG0006ojq,1
ASG0006om2,1
ASG0006oni,1
ASG0006org,1
ASG0006osx,0
ASG0006p1y,1
ASG0006p45,1
ASG0006p4x,1
ASG0006p5y,1
ASG0006p61,0
ASG0006p6c,1
ASG0006p6q,1
ASG0006p89,1
ASG0006pd7,1
ASG0006pep,1
ASG0006pgp,1
ASG0006phc,1
ASG0006phx,1
ASG0006pjt,0
ASG0006pp1,0
ASG0006pvh,0
ASG0006pvp,0
ASG0006q4o,0
ASG0006q6q,0
ASG0006qe5,1
ASG0006qk4,0
ASG0006qm3,0
ASG0006qow,0
ASG0006qpc,0
ASG0006qtf,0
ASG0006qyi,0
ASG0006r06,0
ASG0006r5f,1
ASG0006r7e,1
ASG0006r8o,0
ASG0006rd6,0
ASG0006rf8,1
ASG0006rg8,1
ASG0006riy,1
ASG0006rlq,1
ASG0006rn9,0
ASG0006roq,1
ASG0006rp0,1
ASG0006rrq,1
ASG0006rvn,1
ASG0006rwc,1
ASG0006s96,1
ASG0006s9l,1
ASG0006sd8,1
ASG0006se5,1
ASG0006sfr,1
ASG0006sgl,1
ASG0006sj0,0
ASG0006sl3,1
ASG0006sl5,0
ASG0006slc,1
ASG0006snm,1
ASG0006t1s,1
ASG0006t1x,0
ASG0006t3d,0
ASG0006t4u,0
ASG0006tfv,0
ASG0006tm1,0
ASG0006ttm,0
ASG0006tzw,1
ASG0006u0q,1
ASG0006u29,1
ASG0006u30,0
ASG0006u58,0
ASG0006u7x,1
ASG0006uqm,1
ASG0006ut5,0
ASG0006uzc,0
ASG0006v12,0
ASG0006v29,0
ASG0006v2e,0
ASG0006v33,0
ASG0006v89,0
ASG0006v8n,0
ASG0006v8z,0
ASG0006vb4,0
ASG0006vdx,0
ASG0006vhn,0
ASG0006vmo,1
ASG0006vqu,1
ASG0006vr7,1
ASG0006vru,1
ASG0006vt9,1
ASG0006vw6,1
ASG0006vx7,1
ASG0006vz5,1
ASG0006vzg,1
ASG0006vzr,1
ASG0006vzx,1
ASG0006w02,1
ASG0006w0a,1
ASG0006w0e,1
ASG0006w1g,1
ASG0006w6g,1
ASG0006w7n,1
ASG0006w7w,1
ASG0006wf1,1
ASG0006wfa,1
ASG0006wis,1
ASG0006wlq,1
ASG0006wnl,1
ASG0006woy,0
ASG0006wqg,1
ASG0006wqv,1
ASG0006wva,1
ASG0006wyb,1
ASG0006wyt,0
ASG0006x0a,1
ASG0006x16,0
ASG0006x2h,0
ASG0006x92,0
ASG0006xay,1
ASG0006xb1,0
ASG0006xcf,0
ASG0006xgl,0
ASG0006xmk,1
ASG0006xnz,0
ASG0006xqp,0
ASG0006y5h,0
ASG0006yb7,0
ASG0006yio,0
ASG0006yiq,1
ASG0006yk2,0
ASG0006yl1,0
ASG0006yq3,0
ASG0006yqv,0
ASG0006yrp,0
ASG0006ysb,1
ASG0006ytc,1
ASG0006ytl,0
ASG0006yze,1
ASG0006z04,1
ASG0006z3s,1
ASG0006z5s,1
ASG0006z71,1
ASG0006z7w,1
ASG0006z7x,1
ASG0006z8g,1
ASG0006zc6,0
ASG0006zif,0
ASG0006zj8,0
ASG0006zlg,0
ASG0006znx,0
ASG0006zrj,0
ASG0006zut,0
ASG0006zv5,0
ASG0006zw7,1
ASG0006zwj,1
ASG0006zy2,1
ASG000701v,0
ASG000708a,1
ASG00070c6,1
ASG00070g6,0
ASG00070je,1
ASG00070l1,1
ASG00070li,1
ASG00070q1,1
ASG00070qh,1
ASG00070s3,1
ASG00070s7,1
ASG00070sx,1
ASG00070u2,1
ASG00070x4,1
ASG000713f,1
ASG000713m,1
ASG000713p,1
ASG000716w,1
ASG00071ak,1
ASG00071ar,1
ASG00071du,1
ASG00071dx,1
ASG00071en,1
ASG00071fr,1
ASG00071jz,1
ASG00071la,0
ASG00071lu,0
ASG00071qx,1
ASG00071u2,1
ASG00071zt,1
ASG0007221,0
ASG000722p,1
ASG0007247,1
ASG000724w,1
ASG000725n,0
ASG000727q,1
ASG000728i,0
ASG000729a,1
ASG000729v,0
ASG00072ch,1
ASG00072dy,1
ASG00072f0,0
ASG00072fd,0
ASG00072fw,1
ASG00072jw,0
ASG00072pz,0
ASG00072rk,1
ASG00072x3,1
ASG000734e,1
ASG0007363,0
ASG0007375,1
ASG00073dl,1
ASG00073ev,1
ASG00073h3,1
ASG00073hi,0
ASG00073kk,0
ASG00073qt,1
ASG00073ub,1
ASG00073ue,1
ASG00073vg,1
ASG00073vo,1
ASG00073we,1
ASG00073xa,0
ASG00073xz,1
ASG00074ff,1
ASG00074kf,0
ASG00074nx,0
ASG00074op,1
ASG00074os,0
ASG00074us,1
ASG00074v1,0
ASG00074zp,0
ASG000752r,1
ASG000753n,1
ASG0007597,0
ASG00075do,1
ASG00075e1,1
ASG00075ep,1
ASG00075jh,0
ASG00075ox,0
ASG00075te,0
ASG00075u6,0
ASG00075yl,0
ASG000766p,1
ASG00076ed,1
ASG00076qx,0
ASG00076rn,0
ASG00076sf,0
ASG00076y0,0
ASG0007734,0
ASG00077a4,1
ASG00077av,1
ASG00077ga,1
ASG00077gy,1
ASG00077j0,1
ASG00077q5,1
ASG00077rv,1
ASG00077u1,1
ASG00077vh,1
ASG00077w4,1
ASG00077ws,1
ASG00077ww,1
ASG000780b,1
ASG000783x,1
ASG0007847,1
ASG0007883,1
ASG000789l,1
ASG000789o,1
ASG000789s,1
ASG00078c2,1
ASG00078cr,1
ASG00078eo,1
ASG00078fc,1
ASG00078hi,1
ASG00078hz,1
ASG00078ip,1
ASG00078jt,1
ASG00078m8,1
ASG00078mf,1
ASG00078mr,1
ASG00078n5,1
ASG00078r3,1
ASG00078um,0
ASG00078zu,0
ASG0007907,0
ASG000795r,0
ASG000798o,0
ASG000799o,0
ASG00079bj,0
ASG00079c8,0
ASG00079g3,1
ASG00079gs,1
ASG00079gv,1
ASG00079ha,1
ASG00079nv,0
ASG00079qf,1
ASG00079tz,0
ASG00079u0,0
ASG0007a53,0
ASG0007a78,0
ASG0007adn,0
ASG0007agb,0
ASG0007ai3,0
ASG0007alv,0
ASG0007anx,1
ASG0007aop,1
ASG0007ap3,1
ASG0007apt,1
ASG0007aqh,1
ASG0007avc,0
ASG0007b3r,0
ASG0007b86,1
ASG0007bns,1
ASG0007bt5,1
ASG0007bv7,1
ASG0007bzs,1
ASG0007c3m,1
ASG0007c63,1
ASG0007c9o,1
ASG0007cbp,1
ASG0007cd2,1
ASG0007cg8,1
ASG0007cgn,1
ASG0007cie,0
ASG0007clw,1
ASG0007cnm,1
ASG0007cpc,0
ASG0007cqv,1
ASG0007cso,1
ASG0007cx3,1
ASG0007e0m,1
ASG0007e22,1
ASG0007e65,1
ASG0007e6k,0
ASG0007e7t,1
ASG0007ec6,0
ASG0007elz,0
ASG0007eni,0
ASG0007erp,0
ASG0007et7,0
ASG0007eth,0
ASG0007evs,0
ASG0007ex9,0
ASG0007f1t,0
ASG0007f7h,0
ASG0007fc1,0
ASG0007fe5,0
ASG0007fh6,0
ASG0007fim,0
ASG0007fkq,0
ASG0007fli,0
ASG0007fm1,0
ASG0007fm8,1
ASG0007fo2,1
ASG0007frw,0
ASG0007fs0,0
ASG0007fup,0
ASG0007fva,0
ASG0007fw5,0
ASG0007fww,0
ASG0007fzx,1
ASG0007g1s,1
ASG0007g9j,1
ASG0007gee,0
ASG0007gff,0
ASG0007gki,1
ASG0007gn4,1
ASG0007gqb,0
ASG0007gqe,1
ASG0007gr8,1
ASG0007gru,0
ASG0007gt4,1
ASG0007gvl,1
ASG0007gvv,1
ASG0007gwj,1
ASG0007gxi,1
ASG0007h0q,1
ASG0007h3u,1
ASG0007h47,1
ASG0007h5f,1
ASG0007h6a,0
ASG0007h8g,1
ASG0007h8n,1
ASG0007h8o,1
ASG0007hdm,1
ASG0007hk4,1
ASG0007hnd,1
ASG0007hoe,1
ASG0007hoh,1
ASG0007hpn,1
ASG0007hql,1
ASG0007hqx,1
ASG0007hre,1
ASG0007hvf,0
ASG0007hwl,0
ASG0007hym,0
ASG0007i0m,0
ASG0007i8i,0
ASG0007ia6,0
ASG0007ia9,0
ASG0007iaw,0
ASG0007igs,1
ASG0007ihb,1
ASG0007ikp,1
ASG0007il3,1
ASG0007ipt,0
ASG0007irs,0
ASG0007ixo,0
ASG0007j0g,0
ASG0007j4m,1
ASG0007j9o,1
ASG0007jbf,0
ASG0007jce,0
ASG0007jfs,0
ASG0007ji4,0
ASG0007jju,0
ASG0007jl4,0
ASG0007jq7,0
ASG0007jt0,1
ASG0007jtu,1
ASG0007jvb,1
ASG0007jw3,1
ASG0007jyb,1
ASG0007k0h,1
ASG0007k22,1
ASG0007k3j,1
ASG0007ka0,0
ASG0007kc5,0
ASG0007khr,0
ASG0007kj0,1
ASG0007kj2,0
ASG0007km3,0
ASG0007kta,1
ASG0007kvs,0
ASG0007kwl,1
ASG0007kxr,0
ASG0007kyv,0
ASG0007l3h,1
ASG0007l61,0
ASG0007l6r,0
ASG0007lay,0
ASG0007lia,0
ASG0007lpa,0
ASG0007lpp,1
ASG0007lrx,0
ASG0007m12,0
ASG0007m4q,0
ASG0007ma1,0
ASG0007mfe,0
ASG0007mjg,0
ASG0007mld,0
ASG0007mq1,1
ASG0007mq3,0
ASG0007mwu,0
ASG0007mz2,0
ASG0007n0h,0
ASG0007n15,0
ASG0007n3h,0
ASG0007n52,0
ASG0007n59,0
ASG0007n7x,0
ASG0007nam,0
ASG0007ncb,0
ASG0007ngj,0
ASG0007ngv,0
ASG0007nll,0
ASG0007noy,0
ASG0007ntr,0
ASG0007ogr,1
ASG0007ogt,1
ASG0007oho,0
ASG0007oq1,0
ASG0007oql,1
ASG0007ozh,0
ASG0007ozv,0
ASG0007p1l,0
ASG0007pd9,0
ASG0007pku,0
ASG0007pky,0
ASG0007pt4,0
ASG0007pvf,0
ASG0007px4,0
ASG0007py6,0
ASG0007py8,0
ASG0007q1n,0
ASG0007q4a,0
ASG0007q7a,0
ASG0007qaz,1
ASG0007qbq,0
ASG0007qes,0
ASG0007qfw,0
ASG0007qg2,0
ASG0007qju,1
ASG0007qow,1
ASG0007qpe,0
ASG0007r14,0
ASG0007r3h,0
ASG0007r5d,1
ASG0007r6l,0
ASG0007rci,0
ASG0007re1,0
ASG0007rf3,0
ASG0007rg2,0
ASG0007rgk,0
ASG0007rm2,1
ASG0007rmy,1
ASG0007rn3,1
ASG0007roz,1
ASG0007rqa,1
ASG0007rqg,0
ASG0007rqw,1
ASG0007rrw,1
ASG0007ryl,0
ASG0007sd0,0
ASG0007sff,0
ASG0007sov,0
ASG0007sr4,0
ASG0007sud,0
ASG0007syy,0
ASG0007tdi,0
ASG0007tf8,0
ASG0007tkh,0
ASG0007to2,0
ASG0007txg,1
ASG0007txw,0
ASG0007tzx,0
ASG0007u2n,1
ASG0007u2t,1
ASG0007u5w,1
ASG0007u86,1
ASG0007uh2,0
ASG0007uln,0
ASG0007un4,0
ASG0007upv,0
ASG0007uq4,0
ASG0007uqf,0
ASG0007utt,0
ASG0007uuf,0
ASG0007uyf,0
ASG0007uzf,0
ASG0007v4q,0
ASG0007vcp,0
ASG0007viv,0
ASG0007vo1,1
ASG0007vpb,1
ASG0007w0z,0
ASG0007w2j,1
ASG0007w95,1
ASG0007wax,0
ASG0007wco,1
ASG0007wf2,1
ASG0007wfe,1
ASG0007wfk,1
ASG0007whl,0
ASG0007whx,1
ASG0007wjh,1
ASG0007wkn,1
ASG0007ws9,0
ASG0007wul,0
ASG0007wvp,0
ASG0007wyp,0
ASG0007x02,0
ASG0007x22,0
ASG0007x2q,0
ASG0007xdp,0
ASG0007xeb,0
ASG0007xl0,1
ASG0007xma,1
ASG0007xt0,1
ASG0007xtk,1
ASG0007xtx,1
ASG0007xx2,1
ASG0007xzq,1
ASG0007y7u,0
ASG0007y7w,1
ASG0007yeh,1
ASG0007yeq,1
ASG0007ygb,1
ASG0007ygi,1
ASG0007yi8,1
ASG0007yis,1
ASG0007yji,1
ASG0007yl6,1
ASG0007yrq,1
ASG0007ys5,0
ASG0007ysd,1
ASG0007z4h,1
ASG0007z7b,0
ASG0007z7s,0
ASG0007zbq,1
ASG0007zbz,1
ASG0007zex,1
ASG0007zfl,1
ASG0007zhz,1
ASG0007zoz,1
ASG0007zp1,1
ASG0007zpc,0
ASG0007zsh,1
ASG0007zuk,1
ASG0007zz2,1
ASG000804e,1
ASG000805c,0
ASG00080b3,1
ASG00080be,0
ASG00080cu,1
ASG00080fm,1
ASG00080h9,0
ASG00080in,0
ASG00080nb,0
ASG00080rr,0
ASG00080u4,1
ASG00080wv,0
ASG000813h,1
ASG000814b,1
ASG000819v,1
ASG00081cq,1
ASG00081ep,1
ASG00081f1,1
ASG00081fa,1
ASG00081fh,1
ASG00081kg,0
ASG00081ls,0
ASG00081nw,0
ASG00081pr,0
ASG00081tv,0
ASG00081u0,1
ASG0008218,0
ASG000824z,0
ASG000825s,0
ASG00082b8,0
ASG00082bg,0
ASG00082ce,0
ASG00082h3,0
ASG00082mq,0
ASG00082qx,1
ASG00082t5,0
ASG00082v3,0
ASG00082yq,0
ASG000831i,0
ASG000833r,0
ASG0008361,0
ASG000837u,0
ASG000838c,0
ASG00083a1,0
ASG00083h7,0
ASG00083l8,0
ASG00083nv,0
ASG00083pk,0
ASG00083ss,0
ASG00083th,0
ASG00083tm,1
ASG00083vh,0
ASG000842d,0
ASG0008438,0
ASG000843f,0
ASG00084ao,1
ASG00084cw,1
ASG00084e3,1
ASG00084lf,0
ASG00084m2,1
ASG00084of,1
ASG00084p8,1
ASG00084pf,1
ASG00084q5,1
ASG00084tr,1
ASG00084wc,1
ASG00084y2,1
ASG00084z7,0
ASG000852e,0
ASG0008570,0
ASG000858e,0
ASG000859t,0
ASG00085a7,0
ASG00085dn,0
ASG00085pe,0
ASG00085sb,0
ASG00085zi,1
ASG000860x,0
ASG0008678,0
ASG00086ai,0
ASG00086b3,1
ASG00086d7,0
ASG00086jr,1
ASG00086ka,1
ASG00086qk,0
ASG00086s1,1
ASG00086s5,0
ASG00086uo,1
ASG000870r,1
ASG0008717,1
ASG0008742,1
ASG000874c,1
ASG000878a,1
ASG00087a7,1
ASG00087dg,1
ASG00087et,1
ASG00087f5,1
ASG00087fj,1
ASG00087gn,0
ASG00087gr,1
ASG00087ha,1
ASG00087he,1
ASG00087hq,1
ASG00087i0,0
ASG00087k6,1
ASG00087oz,1
ASG00087ra,1
ASG00087zt,1
ASG000883x,1
ASG000885p,1
ASG000888u,1
ASG00088a8,1
ASG00088gn,0
ASG00088lu,0
ASG00088pw,0
ASG00088tk,0
ASG00088tl,0
ASG00088u1,0
ASG00088v2,0
ASG00088x4,1
ASG00088xh,0
ASG000893k,0
ASG0008954,0
ASG000895x,0
ASG000898m,0
ASG00089dg,0
ASG00089gm,0
ASG00089ig,0
ASG00089j5,0
ASG00089nq,0
ASG00089pk,0
ASG00089xi,0
ASG0008a20,0
ASG0008a4n,0
ASG0008aa7,0
ASG0008abd,0
ASG0008afc,0
ASG0008ajh,0
ASG0008an3,0
ASG0008apk,0
ASG0008ary,1
ASG0008asb,1
ASG0008ash,1
ASG0008avp,1
ASG0008bi4,1
ASG0008bl0,1
ASG0008bow,0
ASG0008bqb,1
ASG0008brn,1
ASG0008brr,1
ASG0008brs,1
ASG0008bru,0
ASG0008bu0,1
ASG0008bvk,1
ASG0008bxm,1
ASG0008by1,1
ASG0008bzf,1
ASG0008bzh,1
ASG0008c05,1
ASG0008c4n,1
ASG0008c6m,1
ASG0008c8p,1
ASG0008c8s,1
ASG0008c8x,1
ASG0008c95,1
ASG0008c9g,1
ASG0008cd5,1
ASG0008cg0,1
ASG0008cjt,1
ASG0008ck6,1
ASG0008ckb,1
ASG0008ckf,1
ASG0008clv,1
ASG0008cm7,1
ASG0008cov,1
ASG0008cpo,1
ASG0008csy,1
ASG0008ctu,1
ASG0008cyt,1
ASG0008cyy,1
ASG0008d0v,1
ASG0008dj1,0
ASG0008dy0,1
ASG0008dyi,0
ASG0008e7d,0
ASG0008ech,0
ASG0008ef5,1
ASG0008enm,0
ASG0008enz,0
ASG0008eor,0
ASG0008eul,0
ASG0008ewi,0
ASG0008ezp,1
ASG0008f2t,1
ASG0008f2y,1
ASG0008f4j,1
ASG0008f68,0
ASG0008f6x,1
ASG0008f8p,1
ASG0008f9q,1
ASG0008ff8,0
ASG0008fli,1
ASG0008fpo,1
ASG0008ft1,1
ASG0008fuy,1
ASG0008fvs,1
ASG0008fy3,0
ASG0008fzv,1
ASG0008g03,1
ASG0008g1t,1
ASG0008g34,1
ASG0008g48,1
ASG0008g50,1
ASG0008g88,1
ASG0008gbb,0
ASG0008gs6,0
ASG0008gve,0
ASG0008gzu,1
ASG0008h0z,1
ASG0008h2w,1
ASG0008h4w,0
ASG0008h67,1
ASG0008h73,1
ASG0008hbc,1
ASG0008hco,1
ASG0008hcw,1
ASG0008hdm,1
ASG0008hgo,1
ASG0008hj9,1
ASG0008hk0,1
ASG0008hof,1
ASG0008hqi,1
ASG0008hrd,1
ASG0008hy5,1
ASG0008hzg,1
ASG0008i05,1
ASG0008i13,0
ASG0008i47,0
ASG0008i59,0
ASG0008i6b,1
ASG0008i7p,0
ASG0008i8y,0
ASG0008i91,0
ASG0008iek,0
ASG0008ild,0
ASG0008in8,1
ASG0008iob,1
ASG0008iq7,1
ASG0008is0,0
ASG0008iun,0
ASG0008jdj,0
ASG0008jl0,1
ASG0008jl2,0
ASG0008jrj,0
ASG0008jur,1
ASG0008jx1,1
ASG0008k39,1
ASG0008k3i,1
ASG0008k3o,1
ASG0008k5g,1
ASG0008k5h,1
ASG0008k5m,1
ASG0008k5q,1
ASG0008k7b,1
ASG0008k85,1
ASG0008k8k,1
ASG0008kd4,1
ASG0008kf5,1
ASG0008khg,1
ASG0008kig,1
ASG0008kkh,0
ASG0008kkw,0
ASG0008klf,1
ASG0008kn9,0
ASG0008kno,1
ASG0008kq3,1
ASG0008kx0,0
ASG0008kxx,0
ASG0008l0i,1
ASG0008l27,1
ASG0008l3a,1
ASG0008l4a,1
ASG0008l4k,1
ASG0008l4o,1
ASG0008l6a,1
ASG0008l6n,1
ASG0008l8l,1
ASG0008l93,1
ASG0008lb0,1
ASG0008le0,1
ASG0008lfe,1
ASG0008li0,1
ASG0008li8,1
ASG0008llb,1
ASG0008llh,1
ASG0008lmo,1
ASG0008lob,1
ASG0008lpq,1
ASG0008lr9,1
ASG0008ltb,1
ASG0008ltn,1
ASG0008lwp,0
ASG0008lx6,1
ASG0008m0l,1
ASG0008m2o,1
ASG0008m58,0
ASG0008m6u,1
ASG0008m7e,1
ASG0008m8p,1
ASG0008m90,1
ASG0008mkr,0
ASG0008mnk,1
ASG0008mpu,0
ASG0008mr3,0
ASG0008muq,0
ASG0008n0p,1
ASG0008n1t,1
ASG0008n3l,1
ASG0008n8q,1
ASG0008ndl,0
ASG0008ne8,0
ASG0008nn7,0
ASG0008nn8,0
ASG0008npq,1
ASG0008nqm,1
ASG0008nsb,0
ASG0008o7i,1
ASG0008o7q,1
ASG0008o98,1
ASG0008o9r,1
ASG0008oej,1
ASG0008oes,1
ASG0008oew,1
ASG0008oh7,1
ASG0008onh,1
ASG0008oq3,1
ASG0008osm,1
ASG0008ote,1
ASG0008ov8,1
ASG0008oz0,1
ASG0008oz9,1
ASG0008ozs,1
ASG0008p1k,1
ASG0008p3q,1
ASG0008p84,1
ASG0008p90,1
ASG0008p95,1
ASG0008pcu,1
ASG0008pe0,1
ASG0008pfq,1
ASG0008ph9,1
ASG0008phw,1
ASG0008po2,1
ASG0008pq7,1
ASG0008psj,0
ASG0008pve,1
ASG0008pvj,1
ASG0008pwc,1
ASG0008pwh,1
ASG0008q01,1
ASG0008q3e,1
ASG0008q4n,1
ASG0008q5x,1
ASG0008q80,1
ASG0008qdu,1
ASG0008qdy,1
ASG0008qfw,1
ASG0008qim,0
ASG0008qmg,0
ASG0008qo6,0
ASG0008qo9,0
ASG0008qqw,0
ASG0008qrz,0
ASG0008qv9,1
ASG0008qvr,0
ASG0008qw4,1
ASG0008qwc,1
ASG0008qwg,1
ASG0008qzh,1
ASG0008r0f,1
ASG0008r0j,1
ASG0008r29,1
ASG0008r6p,1
ASG0008rau,0
ASG0008rgv,0
ASG0008rj4,0
ASG0008rna,0
ASG0008rty,0
ASG0008s11,0
ASG0008s1b,0
ASG0008s7l,0
ASG0008scb,0
ASG0008sqs,0
ASG0008swr,0
ASG0008t0n,0
ASG0008t2p,1
ASG0008t3i,1
ASG0008t6w,0
ASG0008tbn,0
ASG0008tca,0
ASG0008tcr,1
ASG0008ths,0
ASG0008tj9,1
ASG0008tjh,1
ASG0008tlx,1
ASG0008tm2,1
ASG0008tmb,1
ASG0008tny,1
ASG0008tts,0
ASG0008ttu,1
ASG0008tz0,1
ASG0008u1b,1
ASG0008u4m,1
ASG0008u5k,1
ASG0008u6x,0
ASG0008u76,1
ASG0008udp,1
ASG0008ulo,1
ASG0008v1l,1
ASG0008v9i,1
ASG0008vai,1
ASG0008vcj,1
ASG0008vf3,1
ASG0008vqf,1
ASG0008vri,0
ASG0008vsz,1
ASG0008vt1,0
ASG0008vwo,0
ASG0008w0w,0
ASG0008w2d,1
ASG0008w88,0
ASG0008wdn,1
ASG0008wex,1
ASG0008wf0,1
ASG0008wfq,1
ASG0008wgf,1
ASG0008whb,1
ASG0008win,1
ASG0008wjh,1
ASG0008wpt,0
ASG0008wr0,0
ASG0008wxq,0
ASG0008wz2,0
ASG0008x5t,0
ASG0008x7p,0
ASG0008xkm,0
ASG0008xku,1
ASG0008xob,0
ASG0008xws,0
ASG0008xza,0
ASG0008y9m,1
ASG0008ya2,0
ASG0008ydq,0
ASG0008yft,0
ASG0008yge,0
ASG0008yjl,1
ASG0008ykc,0
ASG0008yky,1
ASG0008ymq,0
ASG0008yti,0
ASG0008yvl,1
ASG0008yw0,0
ASG0008yw2,0
ASG0008z00,0
ASG0008zbb,0
ASG0008zbc,0
ASG0008zg6,0
ASG0008zg9,0
ASG0008zgf,0
ASG0008zgy,0
ASG0008zj5,0
ASG0008zk3,0
ASG0008zl6,0
ASG0008zst,0
ASG0008zt6,0
ASG0008zvf,0
ASG0008zw2,1
ASG0008zxa,1
ASG0009023,0
ASG000908u,0
ASG0009092,0
ASG00090ip,1
ASG00090jq,0
ASG00090o3,0
ASG00090ol,0
ASG00090t8,1
ASG00090w5,0
ASG00090xo,0
ASG00090yy,0
ASG000919p,0
ASG00091al,1
ASG00091f9,0
ASG00091kk,1
ASG00091pk,0
ASG00091ra,0
ASG00091tz,0
ASG00091uo,0
ASG00091wn,0
ASG000921l,0
ASG000923q,0
ASG0009242,0
ASG000928v,0
ASG00092f8,0
ASG00092rd,0
ASG00092t9,0
ASG00092z2,0
ASG00092zp,0
ASG000930w,0
ASG000933v,0
ASG0009372,0
ASG00093au,0
ASG00093on,0
ASG0009431,0
ASG000945s,1
ASG000946d,1
ASG0009472,0
ASG000948n,1
ASG000948v,0
ASG000949l,1
ASG00094i8,1
ASG00094ra,0
ASG00094tl,0
ASG00094ui,1
ASG00094w3,0
ASG00095jg,0
ASG00095p4,1
ASG00095vh,1
ASG00095xk,0
ASG00095y7,1
ASG0009650,0
ASG000965s,0
ASG000968b,0
ASG000969s,1
ASG00096b8,1
ASG00096ez,0
ASG00096qx,0
ASG00096rc,0
ASG00096uv,0
ASG00096vf,0
ASG000972g,0
ASG000972u,0
ASG000976y,1
ASG00097ah,0
ASG00097bb,0
ASG00097jv,0
ASG00097o0,0
ASG00097pj,0
ASG00097ru,0
ASG00097wu,0
ASG00097xi,1
ASG00097yk,0
ASG000986c,0
ASG00098co,0
ASG00098dp,1
ASG00098dz,1
ASG00098g0,1
ASG00098gb,0
ASG00098gk,1
ASG00098gy,1
ASG00098ha,0
ASG00098hf,1
ASG00098l0,1
ASG00098lb,1
ASG00098lv,1
ASG00098oj,0
ASG00098z2,1
ASG000991g,1
ASG000993k,1
ASG0009948,1
ASG000994q,1
ASG0009957,1
ASG0009961,1
ASG00099ad,0
ASG00099hf,1
ASG00099s3,0
ASG00099t5,0
ASG00099to,0
ASG00099vh,0
ASG00099ys,0
ASG0009a04,0
ASG0009a0k,0
ASG0009a0n,0
ASG0009a1p,0
ASG0009a2i,0
ASG0009a3e,0
ASG0009aau,0
ASG0009ah8,0
ASG0009aiu,0
ASG0009anw,0
ASG0009apf,0
ASG0009aqi,1
ASG0009ash,1
ASG0009awt,1
ASG0009awx,1
ASG0009b01,1
ASG0009b05,1
ASG0009b20,1
ASG0009b2v,0
ASG0009b65,0
ASG0009b76,0
ASG0009b7u,0
ASG0009bjx,0
ASG0009blo,1
ASG0009bt9,0
ASG0009bv4,0
ASG0009bv5,0
ASG0009bxy,1
ASG0009byr,0
ASG0009byy,1
ASG0009cca,0
ASG0009cdo,1
ASG0009cq5,0
ASG0009cqj,1
ASG0009crg,0
ASG0009csg,0
ASG0009cwa,0
ASG0009d6u,1
ASG0009d7m,1
ASG0009d8t,1
ASG0009dc7,0
ASG0009dcd,0
ASG0009ddi,1
ASG0009dh3,1
ASG0009di2,0
ASG0009dkc,1
ASG0009dl3,1
ASG0009dr8,1
ASG0009drz,1
ASG0009dsj,1
ASG0009dts,1
ASG0009dtx,1
ASG0009e05,0
ASG0009e3q,1
ASG0009e4l,1
ASG0009ec7,1
ASG0009ejr,0
ASG0009el5,0
ASG0009ezz,0
ASG0009f0x,0
ASG0009f3k,1
ASG0009f3o,1
ASG0009fb2,0
ASG0009fiq,0
ASG0009fji,0
ASG0009flf,0
ASG0009fmi,0
ASG0009fnh,0
ASG0009foc,0
ASG0009fos,0
ASG0009fp5,0
ASG0009fpn,0
ASG0009fw7,0
ASG0009g7i,0
ASG0009ga3,0
ASG0009gjc,0
ASG0009gjv,0
ASG0009goc,0
ASG0009gub,0
ASG0009gx4,0
ASG0009h03,0
ASG0009h3f,0
ASG0009h4i,0
ASG0009h6w,0
ASG0009hav,0
ASG0009hb7,0
ASG0009hem,0
ASG0009hof,1
ASG0009hqc,0
ASG0009hxk,1
ASG0009hy4,0
ASG0009hy8,0
ASG0009hz5,0
ASG0009i0z,0
ASG0009i3a,0
ASG0009i3x,0
ASG0009i9i,1
ASG0009idt,0
ASG0009ifs,0
ASG0009igi,1
ASG0009ihj,1
ASG0009ij3,0
ASG0009ijq,1
ASG0009ikk,0
ASG0009ila,1
ASG0009in3,1
ASG0009iny,1
ASG0009iog,1
ASG0009ion,1
ASG0009iv6,1
ASG0009ivb,1
ASG0009ixi,1
ASG0009j1h,0
ASG0009j35,1
ASG0009j40,0
ASG0009j49,1
ASG0009ja7,0
ASG0009jgf,1
ASG0009jm9,1
ASG0009jmm,1
ASG0009jsv,0
ASG0009jwc,0
ASG0009jyz,1
ASG0009k0g,1
ASG0009k16,1
ASG0009k3e,1
ASG0009k4h,1
ASG0009k58,1
ASG0009k5e,1
ASG0009k5p,0
ASG0009k8n,1
ASG0009ki3,0
ASG0009kjx,0
ASG0009km0,1
ASG0009km5,1
ASG0009kmk,1
ASG0009kn2,1
ASG0009krl,1
ASG0009ks1,1
ASG0009kvh,1
ASG0009kyn,0
ASG0009l0d,0
ASG0009l0g,0
ASG0009l2k,0
ASG0009le9,0
ASG0009lgb,0
ASG0009lht,0
ASG0009lj1,0
ASG0009lmg,0
ASG0009ln3,0
ASG0009lp8,0
ASG0009lrt,0
ASG0009ly0,0
ASG0009lyz,0
